id,message,created_time,like_count,user_id,user_name,parent_id,parent_message,parent_user_name
1397044187053623_1397191857038856,"/me fragt sich langsam warum er in Sachen Beleidigungen übergangen wird ...",Wed May 24 17:07:35 CEST 2017,1,1565620663650846,Hartmut Holzgraefe,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397193537038688,"Robert Schmidt Ausser pubertären Beleidigungen michts drauf. So sind sie halt die AfDeppen.",Wed May 24 17:09:04 CEST 2017,1,619166741503068,Jürgen Bleekmann,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397197723704936,"Robert Schmidt den Kampf gegen Nazis gewinnen... Wozu es ist viel zu lustig sich über ihre Dummheit zu amüsieren 😂",Wed May 24 17:14:08 CEST 2017,0,698781170191056,Tim Kretzschmar,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397199070371468,"Und außerdem besorgen Das dir Nazis schon selber indem sie sich gegenseitig zerfleischen siehe Afd 😂",Wed May 24 17:15:41 CEST 2017,0,698781170191056,Tim Kretzschmar,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397202627037779,"Stefan Höchstädter Lassen Sie sich doch nicht auf eine Diskussion mit dem Troll ein. Der will doch nur stänkern. Besser den Intelligenzflüchtling links liegen lassen, damit er in seinem eigenen Saft schmoren kann.",Wed May 24 17:20:40 CEST 2017,0,367035620126392,Andre Benthaus,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397203590371016,"Robert Schmidt mal ne frage, hältst du dich wirklich für schlagfertig? Ich mein, dir muss doch klar sein dass deine ''hihihi ich bin ja so viel erwachsener weil älter''-Nummer eher peinlich rüberkommt, oder?",Wed May 24 17:22:04 CEST 2017,2,875303299164969,Tobias Dietrich,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397204100370965,"Hartmut Holzgraefe Soll ichs mal versuchen? :)",Wed May 24 17:22:34 CEST 2017,0,875303299164969,Tobias Dietrich,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397204320370943,"Tim Kretzschmar Wer nicht einmal den Unterschied zwischen AfDlern und Nazis erkennt hat wohl den Geschichtsunterricht geschwänzt. Peinlich für dich.",Wed May 24 17:22:54 CEST 2017,0,680911931946284,Robert Schmidt,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397204337037608,".o0(''Diskussion''? Es gab hier eine ''Diskussion''?)",Wed May 24 17:22:56 CEST 2017,2,1565620663650846,Hartmut Holzgraefe,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397205307037511,"Petra Kainz Wenn Sie nichts kapieren, dann lesen Sie es eben mehrfach und nehmen sich etwas mehr Zeit zum Denken. Keine Angst, niemand hetzt Sie.",Wed May 24 17:23:28 CEST 2017,1,367035620126392,Andre Benthaus,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397205347037507,"Robert Schmidt der Unterschied liegt allein in der Bezeichnung. Die Werte sind die gleichen.",Wed May 24 17:23:34 CEST 2017,2,875303299164969,Tobias Dietrich,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397206210370754,"Robert Schmidt die Afd sind Nazis... Eine euphemistische Bezeichnung ändert nichts am Inhalt. Schade für dich",Wed May 24 17:24:51 CEST 2017,3,698781170191056,Tim Kretzschmar,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397206520370723,"Tim Kretzschmar Das mit dem Denken müsste er aber ersteinmal beweisen. Noch habe ich keine Anzeichen von Gehirn bei im gefunden.",Wed May 24 17:25:21 CEST 2017,1,367035620126392,Andre Benthaus,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397206740370701,"Zumindest wenn man mit der NSDAP auf dem Stand von vor 1933 vergleicht dann findet sich da leider schon die eine oder andere Parallele ... programmatisch, rhetorisch, und im internen Umgang innerhalb der Partei ... :(",Wed May 24 17:25:39 CEST 2017,3,1565620663650846,Hartmut Holzgraefe,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397209750370400,"Robert Schmidt Sie wollen ein Erwachsener sein? Hat Ihr Betreuer Ihnen denn die Nutzung des Internets überhaupt erlaubt? Sie sind höchstens ein Troll, ohne Meinung, ohne Humor und unfähig einen geraden sinnvollen Satz zu schreiben.",Wed May 24 17:29:32 CEST 2017,0,367035620126392,Andre Benthaus,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397213207036721,"Robert Schmidt bleib ma im osten ... ach und machs internet aus, das bekommt dir nich.",Wed May 24 17:32:59 CEST 2017,0,10204944061184162,Lorenzo Rollinina Benzo,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397215263703182,"''Aufgabe: soziale Medien'' den Job macht er super wenns drum geht den Leuten die überragende Argumentationsfähigkeit der AfDler zu präsentieren. Die zerlegen sich einwandfrei selbst xD",Wed May 24 17:35:25 CEST 2017,1,875303299164969,Tobias Dietrich,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397218297036212,"Robert Schmidt Danke für die Bestätigung.",Wed May 24 17:40:08 CEST 2017,1,1227044210645108,Sascha Radeke,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397244983700210,"Studenten......",Wed May 24 18:18:38 CEST 2017,0,664135846998743,Johann Zirngibl,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397271347030907,"Derzeit bomben keine Rechten ? Das dürfte sich aber bald wieder ändern, wenn das so weitergeht.",Wed May 24 18:48:15 CEST 2017,0,10155519977735307,Juergen Popp,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397277997030242,"http://de.wikimannia.org/Migrationswaffe      Erst lesen, dann reden!",Wed May 24 18:55:51 CEST 2017,1,4422128449238,Brigitte Schwan,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397290650362310,"Tim Kretzschmar Wie bitte? Die AfD besteht aus Nazis?",Wed May 24 19:17:48 CEST 2017,2,867801649928178,Christian Arnold,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397309170360458,"Ach echt? Dann bin ja jetzt auch ein Nazi.",Wed May 24 19:40:07 CEST 2017,1,680734135374796,Silvia Schneider,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397312207026821,"Tim Kretzschmar ein Frage an dich: sind die UKIP-Wähler in England deines Erachtens auch alles Nazis? Und ist England nun ein Naziland, weil die Wähler sich mehrheitlich gegen die aktuelle EU gewandt haben?",Wed May 24 19:45:27 CEST 2017,1,10204697833675349,Peter Plander,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397375593687149,"Herrliche EU-Propaganda! Brüssel ist der Grund für den aufziehenden Bürgerkrieg in Europa. Nicht die Nationalstaaten!",Wed May 24 21:21:45 CEST 2017,0,354622304686074,Christoph Möller,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397380360353339,"Eine Sache hat überhaupt nichts mit der anderen zu tun. Man will die Grenzen aus Sicherheit wieder haben. Viele Nationen haben das heute: Amerika, Asien, uw.  Alle Staaten bewahren ihre Nationalgrenzen und sie sind nicht im Krieg.   Dazu hat man die UNO und NATO und heute will kein Staat krieg führen, denn das ist teuer und nicht nötig. Ganz dagegen, mit den filtrierten Islamisten wird es möglicherweise viele mehr Toten geben.   So indoktriniert man die Leute in Deutschland?",Wed May 24 21:31:35 CEST 2017,0,803050373092386,Germán Dousdebés Chía,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397383337019708,"Man will die Grenzen aus Sicherheit wieder haben? Was genau tut eine Grenze für deine Sicherheit? Welchen Vorteil versprichst du dir daraus?   Und was zur Hölle sind denn ''filtrierte'' Islamisten? Sind die einmal durch den Kaffeefilter gepresst oder wie?   Hierzulande wird man höchstens von aluhütigen Wahnwichteleltern oder den Zeugen Jehovas indoktriniert.",Wed May 24 21:37:23 CEST 2017,0,875303299164969,Tobias Dietrich,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397384060352969,"Christoph Möller Brüssel ist der Grund? Ganz sicher? Nicht die mangelnde Bereitschaft der jammernden Idioten mal politisch was zu bewegen?   Klar, n Bürgerkrieg ist ja auch weniger geistig fordernd als zB mal Reformen durchsetzen zu wollen. Man kann auch immer alles auf andere schieben....",Wed May 24 21:39:09 CEST 2017,0,875303299164969,Tobias Dietrich,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397384783686230,"Robert Schmidt Nazi ist keine Beleidigung wenn die Beschreibung zutrifft. Auf große Teile der AfD trifft sie zu und da der Rest nix unternimmt kann man davon ausgehen dass die das entweder unterstützen oder dulden. Hör auf zu jammern oder schließ dich ner Partei ohne geduldete Nazis an. Wer für die AfD ist braucht sich nicht wundern wenn deren scheisse auf ihn abfärbt.",Wed May 24 21:40:57 CEST 2017,1,875303299164969,Tobias Dietrich,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397385487019493,"Robert Schmidt, Sie äussern sich so primitiv, dass Sie hier sicher niemand ernst nimmt.",Wed May 24 21:42:47 CEST 2017,0,776214642391576,Rosmarie Fischer,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397385577019484,"Peter Plander Nicht weil sie sich gegen die EU gewandt haben, sondern weil ihre Motivation fremdenfeindlicher Natur war. Was sich dadurch geäußert hat dass nach dem Referendum etliche Leute rassistische Äußerungen a là ''geh weg aus meinem Land'' gegenüber so ziemlich jedem mit anderem Aussehen gebracht haben.",Wed May 24 21:42:52 CEST 2017,0,875303299164969,Tobias Dietrich,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397387227019319,"Brigitte Schwan die Seite ist ja mal kompletter Unfug und das Buch ist die MEINUNG einer Autorin. Dass der ''Artikel'' sich dann auf den rechten Verschwörungskatalysator namens Kopp-Verlag bezieht ist ein endgültiges KO für eine rationale faktenbasierte Diskussion.",Wed May 24 21:46:05 CEST 2017,0,875303299164969,Tobias Dietrich,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397805316977510,"Christoph Möller Falsch, das Problem ist, die Nationalstaaten schieben Ihre Unzulänglichkeiten auf die EU um eigenes Versagen zu verschleiern.",Thu May 25 10:09:18 CEST 2017,0,1054530741227981,Peter Ottomar Kienzle,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397806280310747,"Peter Plander UKIP hat die Wähler bewusst mit falschen Fakten belogen!",Thu May 25 10:11:44 CEST 2017,0,1054530741227981,Peter Ottomar Kienzle,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397885700302805,"Christoph Möller, mit kleingeistiger Nationalstaatlichkeit bestünde diese Gefahr nicht ? Sie wäre wohl eher um ein vielfaches höher.",Thu May 25 12:22:11 CEST 2017,0,786283194741434,Sven Grunewald,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397888890302486,"Tobias Dietrich Du weißt aber schon was Nationalsozialisten sind, oder? Kann natürlich sein, dass du das aufgrund deines jungen Alters noch nicht im Schulunterricht hattest und jetzt gerade erst das mit dem Bienen und Blumen beigebracht bekommst, weil ihr jungen Dinger gerade eure Sexualität entdeckt und so.",Thu May 25 12:29:29 CEST 2017,0,680911931946284,Robert Schmidt,1397044187053623_1397098697048172,"Lustig... Das die Rechten sich vernetzen obwohl sie Wieder Grenzen wie 1914 wollen... Viele haben das letzte Jahrhundert mit den Millionen Toten die aus Ignoranz und falschem Nationalstolz die Erde bedeckten vergessen. Man mag über unsere Regierung oder die EU denken was man will aber niemand kann ernsthaft einen Zustand in Europa wollen wo Kriege untereinander wieder möglich sind",Tim Kretzschmar
1397044187053623_1397114423713266,"Die, die immer wieder von einer Parallelgesellschaft der Menschen muslimischen Glaubens reden, haben selbst seit Jahren eine solche Parallelgesellschaft errichtet. Vereine, Organisationen, Parteien, Medien alles unter einem rechtsnationalen Dach. Da wuchert neben der öffentlichen Gesellschaft der Krebs des Hasses in Europa und nicht die Anzahl der Anhänger, sondern deren Radikalität gibt Anlass zu erhöhter Aufmerksamkeit. Hier müssen Verfassungsschützer und Sicherheitsorgane nicht nur beobachten, sondern strikt und mit aller gebotenen Härte durchgreifen.",Wed May 24 15:37:43 CEST 2017,,888138127876290,Olaf Biermann,,,
1397044187053623_1397231133701595,"Das ist nicht nur bei Rechts ein Problem ,sondern oft auch In anderen Gruppen. Man bewegt sich in seinen Echoräumen und hat dort nur noch mit Gleichgesinnten zu tun und merkt gar nicht mehr, dass es auch noch andere Meinungen gibt. Bei den Rechten ist diese Tendenz aufgrund der gesellschaftlichen Pariastellung noch mehr verbreitet, wobei es da sicher auch Unterschiede gibt. Die FPÖ ist durchaus der Gesellschaft und der Regierungsverantwortung angekommen.  Wilders hat auch schon mal mitregiert,ist aber ein Sonderfall, da seine Partei allein aus ihm besteht,er sich also in einem maximalen Echoraum befindet.",Wed May 24 17:55:08 CEST 2017,0,1025873914107126,Oliver Kornmann,1397044187053623_1397114423713266,"Die, die immer wieder von einer Parallelgesellschaft der Menschen muslimischen Glaubens reden, haben selbst seit Jahren eine solche Parallelgesellschaft errichtet. Vereine, Organisationen, Parteien, Medien alles unter einem rechtsnationalen Dach. Da wuchert neben der öffentlichen Gesellschaft der Krebs des Hasses in Europa und nicht die Anzahl der Anhänger, sondern deren Radikalität gibt Anlass zu erhöhter Aufmerksamkeit. Hier müssen Verfassungsschützer und Sicherheitsorgane nicht nur beobachten, sondern strikt und mit aller gebotenen Härte durchgreifen.",Olaf Biermann
1397044187053623_1397309630360412,"herr biermann, das wurde in der vergangenheit vernachlässig indem  man verharmlost hat oder ist man etwa schon stark unterwandert?t. dazu kommt eine politik die das soziale vernachlässigt . das zieht protestwähler an.",Wed May 24 19:41:02 CEST 2017,0,145238222664392,Vera Kaiser,1397044187053623_1397114423713266,"Die, die immer wieder von einer Parallelgesellschaft der Menschen muslimischen Glaubens reden, haben selbst seit Jahren eine solche Parallelgesellschaft errichtet. Vereine, Organisationen, Parteien, Medien alles unter einem rechtsnationalen Dach. Da wuchert neben der öffentlichen Gesellschaft der Krebs des Hasses in Europa und nicht die Anzahl der Anhänger, sondern deren Radikalität gibt Anlass zu erhöhter Aufmerksamkeit. Hier müssen Verfassungsschützer und Sicherheitsorgane nicht nur beobachten, sondern strikt und mit aller gebotenen Härte durchgreifen.",Olaf Biermann
1397044187053623_1397383277019714,"Ja. Wenn Menschen andere Meinungen haben, können sie Vereine, Organisationen und Parteien machen. Das ist ein Zeichen der Demokratie. Nicht alle denken, dass Gleiche.  Es ist wahnsinnig lustig, wie Sie argumentieren. Wirklich? Hahaha... Wenn man Parallelgesellschaften kritisiert, bezieht sich man auf die wachsenden Gemeinschaften, die sich eher mit ihren ehemeligen Nationen verbunden fühlen, als mit den Werten, der Kultur und der Sprache des Landes. Das türkische Referendum ist ein Zeichen davon und die AfD und andere sog. Rechtspopulisten sind die endgültige Reaktion darauf. Was noch erwarten Sie?   Solange es ein drmokratischen System existiert, werden sich die Menschen beschweren. Sie können das, und sollen!",Wed May 24 21:37:16 CEST 2017,0,803050373092386,Germán Dousdebés Chía,1397044187053623_1397114423713266,"Die, die immer wieder von einer Parallelgesellschaft der Menschen muslimischen Glaubens reden, haben selbst seit Jahren eine solche Parallelgesellschaft errichtet. Vereine, Organisationen, Parteien, Medien alles unter einem rechtsnationalen Dach. Da wuchert neben der öffentlichen Gesellschaft der Krebs des Hasses in Europa und nicht die Anzahl der Anhänger, sondern deren Radikalität gibt Anlass zu erhöhter Aufmerksamkeit. Hier müssen Verfassungsschützer und Sicherheitsorgane nicht nur beobachten, sondern strikt und mit aller gebotenen Härte durchgreifen.",Olaf Biermann
